CHH;LD;Loading
58933483;LD1;3.09324341881523e-07
58933484;LD1;3.92298880697508e-09
58933488;LD1;4.41062497363431e-10
58933490;LD1;9.88135295090284e-08
58933491;LD1;8.26258806932299e-07
58933492;LD1;8.85933333581109e-09
58933493;LD1;1.48350695006139e-08
58933494;LD1;9.8408203330018e-10
58933515;LD1;4.92347918127988e-08
58933517;LD1;9.78122029173879e-06
58933524;LD1;8.85016820271973e-08
58933531;LD1;1.55906721157126e-08
58933535;LD1;2.83483221634514e-07
58933538;LD1;1.13194637489632e-07
58933539;LD1;3.1185705106818e-09
58933540;LD1;8.57196166089337e-13
58933541;LD1;3.69201707314828e-09
58933542;LD1;4.17272004835306e-09
58933564;LD1;4.36673543947637e-08
58933565;LD1;1.12532009541298e-08
58933576;LD1;4.45023053561119e-08
58933577;LD1;1.63068351265265e-09
58933580;LD1;7.63466464743456e-08
58933581;LD1;7.51525715163859e-08
58933584;LD1;2.32586870289663e-07
58933585;LD1;2.56681113815295e-10
58933588;LD1;6.64961808400124e-06
58933591;LD1;7.95907221298663e-09
58933593;LD1;1.59874453034268e-08
58933618;LD1;6.58237500564406e-06
58933624;LD1;4.62653854392232e-09
58933625;LD1;5.96479330918791e-06
58933632;LD1;1.92901090365178e-08
58933636;LD1;6.07655936511775e-06
59092046;LD1;0.000195322850603575
59092166;LD1;1.9828033692723e-05
59218596;LD1;2.13865025676106e-07
59218657;LD1;8.98790770196547e-06
59218758;LD1;3.07519242006435e-05
59218839;LD1;8.54995962310784e-05
59677227;LD1;1.29947666080701e-06
59677268;LD1;1.33889368807662e-06
59677384;LD1;0.000145052410166004
59942769;LD1;0.000383647196216734
59942806;LD1;8.01112098070085e-05
60033195;LD1;3.12901611933721e-10
60033198;LD1;2.76694546589588e-11
60033199;LD1;0
60033202;LD1;2.18167246553972e-12
60033203;LD1;0
60033211;LD1;5.40705244819342e-09
60033217;LD1;0
60033219;LD1;6.28696445129465e-09
60033229;LD1;4.47788306885694e-10
60033231;LD1;5.32214664934205e-08
60033236;LD1;0
60033237;LD1;0
60033238;LD1;5.6083835096447e-11
60033248;LD1;2.72115246395356e-12
60033250;LD1;0
60033256;LD1;0
60033267;LD1;1.1930565159185e-11
60033280;LD1;5.21397275273681e-09
60033291;LD1;6.30341215199457e-07
60033295;LD1;1.71729871738812e-12
60033306;LD1;2.60120104315877e-10
60033326;LD1;2.81397596527267e-11
60033329;LD1;6.28682606306364e-14
60033330;LD1;2.44611931271682e-09
60033341;LD1;4.66155827087524e-10
60033342;LD1;0
60033351;LD1;1.39527865676377e-08
60033358;LD1;1.22652870133258e-08
60033366;LD1;6.21945216153259e-10
60033367;LD1;2.07540598647101e-08
60033372;LD1;7.41693304503363e-07
60033374;LD1;6.60684843316076e-09
60033377;LD1;4.05518814225067e-08
60033383;LD1;6.90197490380504e-08
60033386;LD1;2.44836240848069e-11
60033393;LD1;2.17519664255122e-08
60033398;LD1;1.33615243396973e-08
60033400;LD1;1.39606923062512e-08
60033406;LD1;2.91766317449499e-11
60033414;LD1;8.2172385775108e-09
60033415;LD1;2.09897358500283e-09
60033420;LD1;3.34947803783968e-09
60033426;LD1;2.32915712808614e-10
60033431;LD1;0
60033439;LD1;2.77839014997864e-09
60033440;LD1;0
60033447;LD1;1.15267215067471e-09
60033452;LD1;1.25126381249374e-09
60033453;LD1;2.0062317317633e-07
60033454;LD1;3.89841555582167e-09
60159749;LD1;8.03307415061855e-05
60159767;LD1;0.000143278762687888
60159779;LD1;5.43642234636917e-06
60159817;LD1;4.73337143437842e-06
60159860;LD1;0.000147858133011124
60750292;LD1;9.65749609133782e-05
60750297;LD1;0.000273415621262299
60750303;LD1;0.000260105269773536
60750306;LD1;0.000262066783715123
60750400;LD1;3.99096365525302e-05
60750432;LD1;0.000125307516950986
60750442;LD1;9.76951874092956e-05
60750456;LD1;8.28716237323795e-06
60750466;LD1;0.000102924283349786
60957087;LD1;8.98741514795335e-10
60957090;LD1;2.39280122340395e-10
60957091;LD1;6.80325525879382e-10
60957092;LD1;8.73653010737823e-10
60957093;LD1;5.0031564690764e-09
60957097;LD1;5.20839410731294e-10
60957098;LD1;1.44992171305693e-10
60957099;LD1;1.85011223721519e-09
60957100;LD1;7.94812945299444e-11
60957101;LD1;8.11697920687738e-11
60957102;LD1;2.26747200989487e-13
60957112;LD1;1.70036732690953e-09
60957120;LD1;1.05451186892476e-11
60957151;LD1;2.31205508801682e-08
60957153;LD1;2.31069335954492e-09
60957155;LD1;9.37174170096758e-09
60957156;LD1;1.43759747295255e-14
60957157;LD1;1.78443466387276e-09
60957164;LD1;1.07927298241765e-10
60957169;LD1;6.83810658589061e-08
60957173;LD1;6.16439660697849e-12
60957174;LD1;1.36002572845685e-11
60957175;LD1;2.06117565003419e-10
60957176;LD1;2.24059091427801e-10
60957177;LD1;3.17530616786496e-10
60957187;LD1;7.27384474858645e-09
60957189;LD1;5.96527729918267e-09
60957191;LD1;1.96132578551406e-09
60957193;LD1;1.13675654313648e-08
60957196;LD1;3.45048193036137e-10
60957200;LD1;4.64867221752616e-07
60957207;LD1;8.96267312422075e-08
60957220;LD1;3.78105756427848e-10
60957223;LD1;3.21058016291198e-10
60957224;LD1;8.86017030364557e-10
60957229;LD1;2.56817595012268e-09
60957231;LD1;7.76076518589928e-10
60957237;LD1;1.51952607407615e-09
60957242;LD1;9.93981837701631e-10
60957246;LD1;1.6761271835661e-10
60957248;LD1;3.72947959239719e-10
60957249;LD1;1.02501579003568e-09
60957251;LD1;2.70512562556101e-09
60957252;LD1;4.84578698796792e-09
60957257;LD1;2.32837351375245e-08
60957261;LD1;6.32438013124438e-12
60957262;LD1;2.66288640501096e-13
60957274;LD1;8.95436965947595e-09
60957275;LD1;1.91104435724852e-08
60957279;LD1;4.3611968258069e-10
60957280;LD1;1.75876182199972e-09
60957282;LD1;6.38794328566006e-10
60957284;LD1;6.00464027128678e-08
60957285;LD1;6.06310430757069e-15
60957287;LD1;4.29270906142381e-11
60957304;LD1;1.28754573841774e-09
60957309;LD1;3.7143306430851e-11
60957319;LD1;6.71750866478603e-11
60957320;LD1;8.53018405497373e-13
60957330;LD1;3.86887042814055e-10
60957331;LD1;7.570034117664e-10
60957334;LD1;6.57246099193758e-11
60957338;LD1;4.95106808724403e-09
60957343;LD1;1.81349981512704e-09
60957345;LD1;1.66583868312548e-10
60957347;LD1;1.4300453918927e-10
60995247;LD1;0.00018462054410047
60995277;LD1;6.18149289309982e-05
60995320;LD1;0.00110861950001491
60995330;LD1;0.000206665543696632
60995341;LD1;0.00100197507676025
60995375;LD1;0.000458209157109786
60995382;LD1;0.00141114148991894
60995383;LD1;0.000400856936842337
60995431;LD1;0.000523792445600793
61029448;LD1;5.48741553190137e-06
61029617;LD1;1.42458844322417e-05
61029629;LD1;3.36833154957719e-06
61029630;LD1;0.000136786064202885
61029634;LD1;1.45052972450338e-05
61029654;LD1;8.01312572190659e-07
61266179;LD1;1.82131544171158e-05
61417484;LD1;2.73530192463402e-05
61421459;LD1;3.90425109087766e-05
61421471;LD1;4.24121160820561e-05
61421473;LD1;6.66912842337501e-05
61421474;LD1;2.76099104896532e-05
61421514;LD1;5.37885775718225e-05
61421516;LD1;7.64542496140101e-05
61421517;LD1;0.000158430807574284
61421580;LD1;4.06033169667787e-05
61421655;LD1;0.000113172515268948
61645970;LD1;0
61645975;LD1;2.15404888081565e-08
61645995;LD1;8.12449155074942e-11
61646000;LD1;1.42765384101861e-07
61646002;LD1;9.84309813006819e-09
61646006;LD1;3.25329707199231e-08
61646008;LD1;2.89461796234967e-08
61646009;LD1;2.08358957102653e-09
61646011;LD1;5.42129167651012e-08
61646015;LD1;1.53562520284411e-07
61646022;LD1;8.28374146966083e-09
61646023;LD1;2.05192708046933e-05
61646029;LD1;0.000121263095336553
61646031;LD1;3.52135572779808e-08
61646035;LD1;6.04067335685759e-06
61646037;LD1;8.7502553199744e-08
61646038;LD1;1.78821032341413e-09
61646040;LD1;2.08000381257336e-06
61646045;LD1;5.90592541631067e-07
61646050;LD1;1.35847312386628e-07
61646051;LD1;5.90717808517804e-08
61646063;LD1;4.29880595503213e-07
61646065;LD1;3.18719600529054e-08
61646067;LD1;1.00361696113032e-10
61646070;LD1;9.77925491926443e-08
61646071;LD1;0.000326597394433896
61646080;LD1;9.44042848818291e-05
61646081;LD1;1.50360794045297e-08
61646085;LD1;3.79528425844326e-07
61646092;LD1;4.14006541077341e-05
61646103;LD1;2.35154053282649e-06
61646108;LD1;1.47027326997402e-06
61646113;LD1;1.20879062069276e-07
61646114;LD1;1.48195095134691e-08
61646126;LD1;2.01497753694719e-06
61646128;LD1;2.39170499031184e-07
61646130;LD1;2.17945672306233e-06
61646133;LD1;1.55478259680425e-07
61646134;LD1;0.000271917301286129
61646143;LD1;7.4775870613784e-05
61646144;LD1;1.42478553538397e-08
61646148;LD1;3.1669034154182e-06
61646155;LD1;3.65150121108293e-05
61646163;LD1;3.50213163540371e-08
61646164;LD1;3.86453015789186e-05
61646166;LD1;1.41612358789496e-08
61646167;LD1;6.78339706531948e-07
61646175;LD1;1.16590709516699e-08
61646182;LD1;2.85782512839456e-06
61646184;LD1;8.05158940417431e-05
61646196;LD1;8.19094571717318e-05
61646198;LD1;8.27680178731663e-08
61646205;LD1;4.08899454675356e-09
61646207;LD1;9.02275708794132e-08
61646209;LD1;0
61646212;LD1;1.9119246034533e-07
61646218;LD1;1.01519088639921e-06
61646219;LD1;8.78951795643833e-10
61646221;LD1;3.8908514026507e-06
61646232;LD1;3.35980668814773e-08
61656036;LD1;3.38551341216159e-06
61656039;LD1;5.36176911995899e-09
61656042;LD1;1.27791724492813e-12
61656045;LD1;1.18443163465081e-05
61656048;LD1;5.82966758066496e-11
61656061;LD1;1.86745009920455e-10
61656066;LD1;4.86916963143511e-10
61656069;LD1;3.77697221175524e-09
61656073;LD1;8.60824207915744e-09
61656084;LD1;7.5086499981263e-09
61656087;LD1;1.17686591116168e-09
61656091;LD1;1.44790190733387e-08
61656093;LD1;1.57422737828924e-07
61656099;LD1;7.3747191214548e-11
61656103;LD1;7.79744021581121e-10
61656108;LD1;4.06471497034922e-10
61656109;LD1;2.96877656824264e-09
61656124;LD1;2.36401294581849e-07
61656126;LD1;2.74178664704564e-05
61656135;LD1;1.4842650313293e-08
61656138;LD1;3.38263296832007e-08
61656142;LD1;1.85720108143467e-08
61656143;LD1;1.83600085178071e-09
61656148;LD1;5.24734144062663e-07
61656184;LD1;1.55752517951795e-07
61656185;LD1;1.55564864599062e-06
61656191;LD1;3.67064777350687e-06
61656206;LD1;2.52292305544567e-08
61656209;LD1;1.11033813905588e-10
61656213;LD1;2.09710524092243e-07
61656215;LD1;3.21001638469787e-06
61656217;LD1;5.44464648621261e-07
61656223;LD1;3.8038705135523e-06
61656226;LD1;3.437006280957e-05
61656272;LD1;6.17944485685911e-11
61656284;LD1;8.23171042796136e-11
61656291;LD1;1.19193552813597e-07
61656298;LD1;1.38800755785689e-09
61656299;LD1;5.4955469897667e-08
61656300;LD1;1.92574268447197e-11
61656301;LD1;1.24633528997334e-07
61656307;LD1;4.31761160987878e-08
61690966;LD1;9.32085612745636e-05
61691033;LD1;0.000124860992218338
61691073;LD1;8.74461539499243e-06
61691084;LD1;1.02303943791839e-05
61791017;LD1;1.87717949205931e-08
61791027;LD1;1.015241579665e-07
61791039;LD1;1.46268964280656e-09
61791066;LD1;1.1253731083245e-06
61791071;LD1;2.78336689311631e-07
61791075;LD1;1.76110992212857e-08
61791088;LD1;2.83635078215697e-08
61791090;LD1;3.42642042316793e-07
61791099;LD1;3.11853893337777e-09
61791102;LD1;4.8035190629382e-09
61791104;LD1;2.88430831364672e-08
61791105;LD1;1.44971694598859e-09
61791108;LD1;1.27909480962362e-08
61791174;LD1;2.4341056378078e-08
61791175;LD1;8.63443699345489e-08
61791184;LD1;5.70083732554559e-07
61791186;LD1;4.08022357649583e-08
61791193;LD1;4.72012119265264e-07
61791201;LD1;1.41042059163023e-07
61791213;LD1;1.53877224424707e-07
61791224;LD1;2.32568747284372e-08
61791228;LD1;2.32034564682328e-08
61791229;LD1;5.11479357868839e-08
61791230;LD1;1.48621872573121e-08
61791233;LD1;9.52333896901357e-07
61791237;LD1;3.40609468611855e-07
61791245;LD1;9.81931853781862e-09
61791247;LD1;1.04263045669719e-07
61791253;LD1;2.13410602106978e-07
61791260;LD1;2.77558667775633e-11
61791266;LD1;6.44306491630275e-08
61791279;LD1;4.877697413624e-11
62568093;LD1;0.00175884597812308
62568178;LD1;0.000387720843565758
62568299;LD1;0.000527170057033524
62568350;LD1;0.000350208016684447
62628825;LD1;2.05744866943111e-05
62628838;LD1;1.77436667745032e-06
62628872;LD1;3.90580432936237e-06
62628873;LD1;2.14174582854225e-06
62628889;LD1;2.00708345109251e-05
62628902;LD1;1.21008621077982e-06
62628936;LD1;4.54171721969751e-06
62628937;LD1;2.01608407249043e-06
62629006;LD1;8.54229372633758e-05
62854766;LD1;4.87432910445256e-06
62854770;LD1;2.11560512415631e-05
62854790;LD1;2.95946761372385e-06
62854808;LD1;2.30287792835548e-06
62854809;LD1;0.000169284616698028
62854833;LD1;2.08803557697159e-05
63000495;LD1;0.00010069398781317
63000501;LD1;0.000121174618932711
63000510;LD1;0.00019601287264415
63000525;LD1;3.0477764402612e-05
63000527;LD1;1.06073751208187e-05
63000528;LD1;0.000161747983043365
63000546;LD1;0.000201150201612668
63000549;LD1;3.36596597301342e-06
63000563;LD1;1.97471445615586e-07
63000576;LD1;0.000207971034187737
63000579;LD1;9.12588641547908e-05
63000631;LD1;4.37424165172701e-06
63000682;LD1;1.37383452572197e-05
63000683;LD1;0.000344452076047112
63000685;LD1;4.60922297374069e-06
63000715;LD1;9.85726481765936e-05
63148269;LD1;8.56037282686073e-05
63148343;LD1;0.000126883265239475
63148391;LD1;4.32110899723169e-05
63148441;LD1;4.83185406355406e-06
63148467;LD1;0.000169933984956961
63148475;LD1;1.51582461721035e-05
63148506;LD1;0.000625465188701478
63148509;LD1;4.03593427892258e-07
63148512;LD1;6.61376229606543e-05
63509671;LD1;6.68638412335837e-05
63509674;LD1;2.17010225053361e-06
63509694;LD1;6.02678201137203e-06
63509704;LD1;0.000295405939014146
63509709;LD1;0.000157378079914537
63509715;LD1;0.000358141868387359
63509718;LD1;4.05453844394183e-07
63509740;LD1;2.73097989518593e-06
63509805;LD1;0.00018178491904801
63509810;LD1;0.000590618399320798
63509828;LD1;0.000627538437826122
63509835;LD1;0.000388824825751331
63509867;LD1;4.60218521411423e-05
63509874;LD1;6.26099903188013e-06
63509877;LD1;6.18622187945306e-05
63509890;LD1;7.01382538749991e-05
63509891;LD1;4.23935047864246e-05
63981079;LD1;0.000649871089273033
63981087;LD1;0.000632627355570949
63981235;LD1;0.000603391705707695
63981308;LD1;2.32201155286781e-06
64114688;LD1;9.67883727849557e-06
64114694;LD1;1.14422826476074e-07
64114695;LD1;1.85322898381645e-09
64114700;LD1;2.81878522341399e-06
64114701;LD1;2.50781860495769e-08
64114704;LD1;6.00828598445107e-08
64114713;LD1;6.34983992866925e-07
64114716;LD1;4.00217366893426e-08
64114718;LD1;6.31788018261538e-10
64114728;LD1;7.38467559096426e-09
64114735;LD1;1.34037143696201e-05
64114755;LD1;4.85800146902553e-07
64114756;LD1;5.75080232123599e-07
64114759;LD1;7.03760908766285e-09
64114772;LD1;1.14098077446024e-08
64114775;LD1;0.0128294440827225
64114777;LD1;1.77337134472764e-06
64114784;LD1;4.48846906870983e-06
64114789;LD1;1.83176798707743e-06
64114790;LD1;1.17148961831727e-09
64114803;LD1;1.47564693881767e-07
64114804;LD1;9.9253526831372e-08
64114810;LD1;7.23193275848847e-08
64114813;LD1;7.27906619513673e-07
64114835;LD1;3.423204815354e-06
64114842;LD1;1.72578432061031e-05
64114862;LD1;2.22404133112458e-07
64114863;LD1;4.1575764825711e-06
64114866;LD1;6.46897585625245e-09
64114879;LD1;1.37797423565357e-08
64114882;LD1;0.0137779933166037
64114884;LD1;1.58200238349206e-06
64114891;LD1;3.37645340766377e-06
64114896;LD1;8.31973043539332e-07
64114897;LD1;3.87256070933454e-08
64114910;LD1;1.87459943268174e-07
64114911;LD1;1.20700259323685e-07
64114917;LD1;5.49565146352898e-08
64114920;LD1;3.40084604658584e-07
64114936;LD1;2.53257080267057e-10
64114941;LD1;1.14865101708944e-09
64114943;LD1;1.21817252787079e-07
64114954;LD1;1.98008993566282e-06
64219776;LD1;7.33583599558034e-05
64219779;LD1;0.000139473565644241
64219785;LD1;3.82133351227587e-05
64219786;LD1;1.13260218076716e-08
64219787;LD1;2.13927457805883e-06
64219808;LD1;2.78171598755551e-05
64219809;LD1;2.12866716361913e-05
64219811;LD1;0.000258423042956008
64219818;LD1;4.4106137709047e-05
64219827;LD1;3.32699260355185e-06
64219890;LD1;6.24217493181846e-05
64219905;LD1;6.94794824882764e-05
64219907;LD1;1.48630703454229e-06
64219948;LD1;8.37346400566606e-05
64219984;LD1;2.1437495562173e-07
64219994;LD1;3.55224737784078e-06
64369140;LD1;0.000173254524770194
64369250;LD1;0.000245881399445966
64369302;LD1;9.36749228014759e-05
64369304;LD1;4.82022304146223e-05
64369347;LD1;0.000438810831993947
64445310;LD1;0
64445313;LD1;4.96406382724719e-07
64445316;LD1;0
64445317;LD1;6.03391148507913e-09
64445325;LD1;0
64445330;LD1;0
64445331;LD1;0
64445341;LD1;3.16362570390736e-09
64445342;LD1;4.07402045951643e-12
64445343;LD1;0
64445346;LD1;1.33268079537281e-10
64445350;LD1;0
64445351;LD1;0
64445352;LD1;0
64445353;LD1;0
64445356;LD1;0
64445369;LD1;1.71495313695774e-07
64445370;LD1;6.53595759597216e-07
64445372;LD1;0
64445373;LD1;0
64445375;LD1;0
64445388;LD1;0
64445395;LD1;0
64445398;LD1;0
64445402;LD1;1.05798382663423e-09
64445403;LD1;0
64445404;LD1;0
64445407;LD1;0
64445408;LD1;0
64445410;LD1;0
64445416;LD1;0
64445420;LD1;0
64445422;LD1;0
64445426;LD1;0
64445429;LD1;2.10334664914998e-09
64445434;LD1;2.76980113284778e-08
64445437;LD1;7.60677124406192e-10
64445458;LD1;0
64445468;LD1;0
64445474;LD1;0
64445477;LD1;0
64445480;LD1;4.30350194511456e-09
64445489;LD1;0
64445493;LD1;0
64445496;LD1;3.55509519683044e-10
64445505;LD1;0
64445507;LD1;0
64445517;LD1;0
64445535;LD1;6.69540436925038e-08
64445544;LD1;0
64445545;LD1;0
64445546;LD1;4.29394085873985e-09
64445553;LD1;0.000174240701054693
64445559;LD1;0
64445560;LD1;0
64445561;LD1;0
64445569;LD1;4.15804202335134e-09
64445579;LD1;1.69277412261477e-08
64673939;LD1;1.03160899076501e-07
64673940;LD1;1.79428782936445e-05
64673943;LD1;5.32010146106383e-07
65005166;LD1;6.08555874334834e-05
65005176;LD1;1.6319407154282e-06
65005266;LD1;2.6696579631769e-05
65159268;LD1;2.93115779505772e-06
65160406;LD1;0.000749053977607066
65160448;LD1;0.00013122112243898
65160491;LD1;0.000231955655048042
65674243;LD1;1.90050390818576e-10
65674244;LD1;1.94493912688965e-09
65674246;LD1;2.98441708407054e-09
65674250;LD1;1.85558830780549e-10
65674251;LD1;2.42783688600291e-11
65674263;LD1;1.42198134228046e-11
65674276;LD1;1.48454161929314e-09
65674284;LD1;7.44544495499127e-11
65674292;LD1;1.31665922405239e-09
65674301;LD1;8.13227719142816e-10
65674307;LD1;8.14206071530956e-10
65674311;LD1;8.24932908878871e-12
65674318;LD1;1.26866148496017e-10
65674324;LD1;4.47485908976069e-10
65674328;LD1;1.12033056860941e-09
65674336;LD1;6.0145708066281e-12
65674347;LD1;1.14473527895907e-10
65674350;LD1;1.73049036054384e-11
65674359;LD1;1.08943549943999e-08
65674360;LD1;3.24177454879695e-06
65674362;LD1;1.03521718322016e-06
65674365;LD1;1.12736724147293e-08
65674366;LD1;1.5794049040649e-10
65674368;LD1;6.40308243184886e-09
65674371;LD1;1.75522383600955e-09
65674395;LD1;1.19391478377419e-10
65674404;LD1;7.26319560591345e-13
65674405;LD1;3.83610630132602e-09
65674407;LD1;5.06449880180092e-10
65674410;LD1;3.29930928189824e-09
65674411;LD1;6.05585702291483e-10
65674413;LD1;1.2807700270275e-10
65674416;LD1;4.99730083108234e-10
65674417;LD1;6.04477926250937e-11
65674419;LD1;1.25202263112637e-08
65674423;LD1;1.10094081244992e-09
65674424;LD1;9.02235658953019e-11
65674425;LD1;2.624261109394e-11
65674429;LD1;1.6056293729739e-09
65674430;LD1;2.130780327254e-10
65674431;LD1;4.68287344496128e-10
65674439;LD1;7.99794626491682e-11
65674445;LD1;3.70608896244736e-11
65674456;LD1;8.92112399595369e-10
65674461;LD1;2.07678091261975e-10
65674464;LD1;9.62267092779227e-11
65674474;LD1;8.39378819923058e-10
65674478;LD1;2.49577450807329e-09
65674484;LD1;9.80923574593484e-10
65674485;LD1;9.81364096184498e-11
65674489;LD1;2.74294963453876e-10
65674490;LD1;4.53150874235464e-12
65674495;LD1;4.41048093746276e-10
65674496;LD1;6.61941804127079e-10
65674499;LD1;1.1738116144237e-09
65674500;LD1;2.73767717714525e-10
65674501;LD1;8.78555626648887e-14
65674506;LD1;9.34465353908886e-12
65674507;LD1;3.87687049019336e-10
65674509;LD1;7.59556387154949e-10
65674510;LD1;1.08410403376097e-11
65674511;LD1;2.43490657887278e-10
65674523;LD1;4.91641516232515e-10
65685983;LD1;4.15502493448784e-05
65685994;LD1;7.48432385417291e-06
65685999;LD1;5.85389198550973e-05
66086106;LD1;1.98666733247872e-05
66086111;LD1;0.000186230986440846
66086142;LD1;0.000290611808809259
66142327;LD1;4.45033362996848e-05
66142369;LD1;8.8338193415188e-05
66142372;LD1;0.000652289283517906
66142377;LD1;0.000553767958440524
66351056;LD1;1.38576294033142e-05
